artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers
Shady Moon,Cherry Blossoms,0i55G9XxEPCxYwzozhQun5,67,2urobxol2zYHXOUJXDh8n4,57,['aesthetic rap'],118310
Pure Relaxing Vibes,Northern Thunderstorm Sounds,6WBkq1Y74aHkewLLynuypd,66,4XdPbkEAdTU7KDmfOCIakS,67,['rain'],11722
IU,LILAC,5xrtzzzikpG3BLbo4q1Yul,71,3HqSLMAZ3g3d5poNaI7GOU,69,"['k-pop', 'pop']",8296803
NLE Choppa,Jumpin (feat. Polo G),1z7LV5wkExwW8YJk0IrPUA,65,0ErzCpIMyLcjPiwT4elrtZ,78,"['memphis hip hop', 'rap']",7274165
Morgan Wallen,This Side Of A Dust Cloud,0UotfxRXpJwpem9QheCD5a,63,4oUHIQIBe0LHzYfvXNW4QM,85,['contemporary country'],7951705
Pure Relaxing Vibes,Heavy Rain and Thunder at the Baltic Sea,7wRd4ThwKHQcGuSMB2NDyV,65,4XdPbkEAdTU7KDmfOCIakS,67,['rain'],11722
Rx Papi,12 Stout Street,7x8O57b6oXzmbwANbSy2wq,65,56gMovAlFdnmrDk2BcfUlJ,49,['plugg'],54210
"Tyler, The Creator",CORSO,46oHvXwpEZOFX518we1nJD,65,4V8LLVI7PbaPR0K2TGSxFF,83,"['hip hop', 'rap']",13526376
Joel Corry,OUT OUT (feat. Charli XCX & Saweetie),6Dy1jexKYriXAVG6evyUTJ,77,6DgP9otnZw5z6daOntINxp,71,"['dance pop', 'pop dance', 'uk dance']",385438
Nature Recordings,Wake Up Rain,726a7JkoT1DetZYi6dGnMF,69,4xE3NbWDeC7BEIlzQIjG5H,52,"['rain', 'sound']",1041
Pentatonix,Home For The Holidays,3C5X3TE5feQ482zwMf1tcy,65,26AHtbjWKiwYzsoGoUZq53,80,"['a cappella', 'viral pop']",3678599
Luci4,BodyPartz,63CSKIfM2wO1K2huueWnMz,66,1CbA4z6JauNQnHzOErDQL6,60,"['sigilkore', 'sped up']",274556
DARGZ,Lou's Tune,5crkOzXbUZ5SOSkSat7g4T,69,0AggcZhPMyJglaaruoxJpN,52,[],16507
Pure Relaxing Vibes,Rainstorm and Deep Thunder,3dSDeP9taSLhIn1TrBWRFQ,66,4XdPbkEAdTU7KDmfOCIakS,67,['rain'],11722
Bo Burnham,Shit,3FFYH9A5rLqohxQhNW4Qka,66,2Waw2sSbqvAwK8NwACNjVo,66,"['comic', 'pov: indie']",1815464
Jenevieve,Baby Powder,4Nw7kywWurWS6ceinn1cHK,67,0dUYLC7DLjeS8gIh8cz2Pq,51,['alternative r&b'],155478
"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),5fbHRCsGpFIOLRtlhCRFDR,65,4V8LLVI7PbaPR0K2TGSxFF,83,"['hip hop', 'rap']",13526376
Mike Dimes,LABELS CALLIN',19s7W71y7IZDAn6X2mnCqr,63,6rIaHuCIUu32uj2CjlEBN3,58,['southern hip hop'],205253
Gigi Perez,Sometimes (Backwood),1ElGmhauttS9p7LwmHG9uM,68,1iCnM8foFssWlPRLfAbIwo,47,['bedroom pop'],32948
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 11 (Continuous No Gaps)",7579NmRdn2FPcm1e8qS5xT,66,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Gabry Ponte,Thunder,2USlegnFJLrVLpoVfPimKB,80,5ENS85nZShljwNgg4wFD7D,70,"['eurodance', 'italo dance', 'slap house']",461576
Pure Relaxing Vibes,Baltic Rain and Thunder Sounds,6vL1FJCoBHYqlXrO6sqD3c,65,4XdPbkEAdTU7KDmfOCIakS,67,['rain'],11722
Kxllswxtch,LIGHTS OUT,4lFp9RYuggXl9CNyaxBtgh,66,2VDZoCBGjxbHJbnzSX5nP6,66,"['dark trap', 'oc rap', 'scream rap']",221052
Madison Beer,Reckless,5ajjAnNRh8bxFvaVHzpPjh,77,2kRfqPViCqYdSGhYSM9R0Q,71,['pop'],6115297
Literrain,Garasia Rain Forest,0I42DRVbtMJr0bLEO6ZQB6,69,4rwOqhIQpWyk3Tx4GbiqMw,49,['rain'],179
Rauw Alejandro,2/Catorce,78QcVmzxS0wIwuC2rpAauI,70,1mcTU81TzQhprhouKaTkpq,86,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",19901196
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 13 (Continuous No Gaps)",5mK7O6n6xfL9CljcPFu2mO,66,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Dozy Sounds,Dozy Rain - Rain,5BMiNda6qOfuMa8KO4V7l3,68,6GjywyZ0Qtsu0f95gL5CDG,55,"['color noise', 'white noise']",234
girl in red,Serotonin,7tLTxOJY6cjQz4aJYMs8Nu,67,3uwAm6vQy7kWPS2bciKWx9,74,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",6733783
Henri La Mer,Angels We Have Heard on High,0TDif8fPpS7TfXsOHLHfDn,66,4pkV0vxYX43iSVbrQaFSO9,49,[],59
Summer Walker,Ex For A Reason (with JT from City Girls),1De7cOMrdUnVpjWBaowMg4,69,57LYzLEk2LcFghVwuWbcuS,78,"['r&b', 'rap']",5796441
Ivan Cornejo,Corazón Frio,3a0EjZTzCLx1ztmtaZb9Cp,63,6PH3FLQAxtqYy46Zv08bpV,74,['sad sierreno'],2011460
Skylar Grey,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",5W8HXMOMLtXLz0RGKUtnlZ,70,4utLUGcTvOJFr6aqIJtYWV,66,"['piano rock', 'viral pop']",587087
Eladio Carrion,Hola Como Vas,0MEZYGMSPxNwUO4nAdQRBW,78,5XJDexmWFLWOkjOEjOVX3e,81,"['trap boricua', 'trap latino', 'trap triste', 'urbano latino']",5709247
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 12 (Continuous No Gaps)",6vMwnyOJvuIZfTm5u6sVdO,66,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
PlayaPhonk,Phonky Town,5mnpMkzp3Z2RCCbwIEZCbv,72,1SwmXTElW9TlkK2Rydgb4D,55,['drift phonk'],280192
We Are Messengers,Wholehearted,0hyP1FixDFPwp2BAmMntZd,65,5WcisvYoq6332gCUX039Jd,56,"['ccm', 'christian alternative rock', 'christian music']",252171
Rod Wave,2019,5uDCagy7HnW0b3qBHfaOAO,62,45TgXXqMDdF8BkjA83OM7z,79,['florida rap'],6162251
AJR,Way Less Sad,1UDhFEt0NlOFKwWRQJTgHe,61,6s22t5Y3prQHyaHWUN1R1C,73,['pov: indie'],3154479
PinkPantheress,Just for Me,1Vrj9Vcbb0lOG94pQbYvzv,67,78rUTD7y6Cy67W1RVzYs7t,76,['bedroom pop'],2768239
DJ Khaled,POPSTAR (feat. Drake),1sbEeUY8KsdvgiQi26JBFz,69,0QHgL1lAIqAw0HtD7YldmP,74,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",10814819
Emmy Meli,I AM WOMAN,3nOz1U41SZZ0N3fuUWr9nb,71,71szvmFWd7TUa7b6XmXj9k,50,['alt z'],163988
Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),34V9RiEPe8MNdU32qJsJa1,68,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
StarBoi3,Dick (feat. Doja Cat),3nY8AqaMNNHHLYV4380ol0,70,2WgfkM8S11vg4kxLgDY3F5,49,['viral rap'],30872
Santa Fe Klan,Todo Va Estar Bien,1jDq5aazzoBFC06kBruPcE,71,4tm8CEdm4pkQsEh4jIr9Yp,75,['mexican hip hop'],8774700
J. Cole,p u n c h i n ‘ . t h e . c l o c k,57ZUX6TNyKLBydAdVVd02x,65,6l3HvQ5sa6mXTsMTB19rO5,85,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",22256849
Quin Nfn,Laid Back,4YonDK2QFUEg31ExCP2mxP,62,3M1quhETLChtt9NHKVaajX,56,"['austin hip hop', 'memphis hip hop', 'southern hip hop']",370579
Elton John,Hold Me Closer,3lFwSDBCNo3CcN09UppUnm,62,3PhoLpVuITZKcymswpck5b,82,"['glam rock', 'mellow gold', 'piano rock', 'rock']",12644157
Lil Baby,How It Feels,62nb5YUYUqtYJhVPwRhCke,64,5f7VJjfbwm532GiveGC0ZK,85,"['atl hip hop', 'atl trap', 'rap', 'trap']",16188035
Brett Eldredge,It's the Most Wonderful Time of the Year,2GKbw2FCDXHIddECLeSLef,64,0qSX3s5pJnAlSsgsCne8Cz,71,"['contemporary country', 'country', 'country road', 'modern country rock']",1463965
Key Glock,Ambition For Cash,1tkipCYkIgti8f1tqjfcWe,68,0RESbWvOMyua0yuyVrztJ5,75,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",1818377
OneRepublic,Rescue Me,37LNNQNbL1YLyutBG6aWRx,73,5Pwc4xIPtQLFEnJriah9YJ,81,"['piano rock', 'pop']",16584990
Lauren Daigle,Hold On To Me,5tnRnYnQIm9iJCraZGpOJp,64,40LHVA5BTQp9RxHOQ9JPYj,69,"['ccm', 'christian alternative rock', 'christian music']",2597763
Eladio Carrion,No Te Deseo el Mal,3HQxzXOb4p9pfpD5gP38D5,73,5XJDexmWFLWOkjOEjOVX3e,81,"['trap boricua', 'trap latino', 'trap triste', 'urbano latino']",5709247
Lana Del Rey,Thunder,4y9vLiQ9mQb6XNEtc4K6ou,69,00FQb4jTyendYWaN8pK0wa,89,"['art pop', 'pop']",30783971
D.O.D,Every Step,7me5d5XmtCCfbDk3SsyXqM,71,0Cs47vvRsPgEfliBU9KDiB,66,"['electro house', 'house', 'pop dance', 'uk dance']",64885
Calibre 50,Cuidando El Territorio,64ImcY4fJhY243wr20SR3e,71,4jogXSSvlyMkODGSZ2wc2P,73,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sierreno']",10884242
Lovejoy,Sex Sells,5hNLVoNAD4OTWKeGFUDXwc,67,33tFkBLsl6f8TjKkV0uF0C,67,"['pixel', 'pov: indie']",1464041
TALK,Run Away to Mars,6G1Mz5yMgn0ydOlIvTrZ65,70,6mx5dgNlLjrDDMyFsgrW87,58,['singer-songwriter pop'],171376
Billie Eilish,Oxytocin,4t2OeILB07eMGTXSUbMPEu,71,6qqNVTkY8uBg9cP3Jd7DAH,87,"['art pop', 'pop']",90084481
Morgan Wallen,Country A$$ Shit,2Q6NVIPwqtosYBXQ0C00d0,63,4oUHIQIBe0LHzYfvXNW4QM,85,['contemporary country'],7951705
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 15 (Continuous No Gaps)",6UeLJIfH2FjsLSQ9IIY5Cj,65,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
TOMORROW X TOGETHER,LO$ER=LO♡ER,21aOLk12MksET8AsbU0SI6,73,0ghlgldX5Dd6720Q3qFyQB,76,"['k-pop', 'k-pop boy group']",9256080
sharkboy,Yam,1RE3rZvv6kImf4fIZCjs2I,66,7eEiDNxx0ZlaXHkn74qOrM,45,['rage rap'],9310
Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",1VauUM5CBX7nkLcgafQL2B,78,716NhGYqD1jl2wI1Qkgq36,83,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",13719837
Justin Morales,Desde Morro,0q1H8leLjzZvjHhgNBiVOx,66,5D7x9esAF6twPxuOqSMkeO,53,"['corrido', 'corridos tumbados', 'sierreno']",344192
J. Cole,9 5 . s o u t h,5R691ipUYRDYW6ehapjoj6,65,6l3HvQ5sa6mXTsMTB19rO5,85,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",22256849
Morgan Wallen,Quittin’ Time,7MFuhP7p3fPQc8sYyeWL1x,63,4oUHIQIBe0LHzYfvXNW4QM,85,['contemporary country'],7951705
$uicideboy$,Materialism as a Means to an End,5xrH7dVah85mTEr4jgT1mu,63,1VPmR4DJC1PlOtd0IADAO0,84,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']",6486691
Nivel,Una Linda Mujer,3h90gypXwmPw2EclCHdfcF,64,5aHKxMwIrPVwy4m6FTOiXK,60,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",693223
Taylor Swift,Jump Then Fall (Taylor’s Version),2m3ObD945KvpE5y9A1eUWm,68,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
Drivotra,The Sky's Awake,0GGHxdy1mw6OcS2dVAH0es,68,11662aaOqDYv2EBHSxJPJV,49,['rain'],406
DannyLux,El Dueño De Tu Amor,3CJaDcjZKse7X7eVUukQJB,65,6ElqtIfQsAkEYypgfJIjeK,71,['sad sierreno'],1301751
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 14 (Continuous No Gaps)",4M2sWfhNyjD6Q6Dit05yV2,65,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Los Yesterdays,Nobody's Clown,5y5AkEON3hWGuPJgxUJObc,62,0Hfk4u1LGIA1lLY7yduUfq,45,"['retro soul', 'souldies']",49540
Doja Cat,I Don't Do Drugs (feat. Ariana Grande),0FFsgUoFibYISzMxuGS61W,69,5cj0lLjcoR7YOSnhnX0Po5,87,"['dance pop', 'pop']",27823181
Alvaro Diaz,Problemón,1mSviQV9iQnGSRyvTIuxAj,73,5J7rXWjtn5HzUkJ4Jet8Fr,69,"['trap boricua', 'urbano latino']",485149
Connor Price,You Said,2k5rWMAz9RvFS3k3kk3cc5,66,5zixe6AbgXPqt4c1uSl94L,71,['singer-songwriter pop'],1005370
The Stormwater,In The Clouds,3cH75G5f24Bc7koyOlBtDg,67,01c7DohUs02BwUDAyxzTUU,46,['rain'],192
Andrew Ripp,Jericho,0MWxVd7Hk952psJoL249TT,64,7oAskcd3mX9ZzxMPFHYqoN,53,['ccm'],54302
NF,DRIFTING,2hRlHXzOf14ArYmOPeAXsa,66,6fOMl44jA4Sp5b9PpYCkzz,78,"['hip hop', 'pop rap']",9326839
Wyatt Flores,Travelin’ kid,09Y4XOFySutWk9RkF64XNC,62,46lEQmDJLJeyltECJYJv1Y,64,"['modern country pop', 'oklahoma country']",128256
Lucy Atkinsons,Hush Little Baby,4qshSUTSmcdgrMNyxgk2P2,69,1HnA251nGSo3HKytG6W6A1,48,['instrumental lullaby'],140
Little Circuits,Beautiful Imagination,5LEHlRPjGcZ5RdagAwXpHS,67,1UyzP6admqk7jIIgedlD4B,53,['sleep'],1468
Zero Oto,Noise Enclosure (White Noise),4EtZ3hraFrVStln3OtkN2V,67,4iYTkNx9MkmIxDMESbIbio,47,['white noise'],89
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 16 (Continuous No Gaps)",4v4QUAQFWoMtiZZzzKyh9U,65,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Bumboi,lemonade,6bK6STyrPlLRCQXwBgti2h,65,1EqamsVq1qvlsMzJoCBfxB,49,['aesthetic rap'],16048
Sierra Ferrell,In Dreams,0ewKJ6eM0Z761OissISTW7,63,3oVcF3VdpMuvMvLLyHPT4t,60,"['alternative americana', 'new americana']",183936
Noah Kahan,Animal,00vhtWzNIISd9I04Cl3K7N,64,2RQXRUsr4IW1f3mKyKsy4B,84,['pov: indie'],1796569
Mariah the Scientist,Always n Forever (feat. Lil Baby),6dbENHQHHtWRai4snSvy2w,65,7HO5fOXE4gh3lzZn64tX2E,63,['alternative r&b'],295075
Zinan,Electric Drops,3dHVp4tIryXs62JYtcINhc,68,53Ogdlq3YW29r02FV64tYH,54,['rain'],685
Wilderado,Surefire,7MbVZOLSUloG4J3nH3Tnos,63,1Tp7C6LzxZe9Mix6rn4zbI,51,"['indie folk', 'stomp and holler']",103506
Ski Mask The Slump God,The Matrix,0DbO2UQHQvlcwMppuvmTpI,64,2rhFzFmezpnW82MNqEKVry,71,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",5622508
Kaito Shoma,Scary Garry,658QJ4p8WcbT3O7iWLpO1D,71,3Tv1UzQAvn0v0hKTxisXnR,53,['drift phonk'],107943
DaBaby,Red Light Green Light,1YDebgap5OFwXEBG18NJvy,66,4r63FhuTkUYltbVAg5TQnk,78,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",11488907
"Tyler, The Creator",WILSHIRE,1pbbsI2KGPOMu0HmuGccBu,64,4V8LLVI7PbaPR0K2TGSxFF,83,"['hip hop', 'rap']",13526376
Money Man,LLC (feat. Moneybagg Yo),15OlC497ScJt9N2BS8lOev,63,3Rx4PJ7SP6unkOk5elPUK7,67,"['memphis hip hop', 'southern hip hop', 'trap']",579679
pluvia,rain in stavanger,1WUv66of1uUlVaDl7C9tt7,69,2L0WmgzvOHv3xAbc3NY3K6,54,"['environmental', 'rain']",932
Charity Gayle,I Worship You Almighty God,3vV6l09CtgPXHsFAjJ1gul,68,57YsESW6BGZLHQgOg8AiAq,59,"['apostolic worship', 'ccm', 'world worship', 'worship']",129404
Cochise,Hatchback,18lkWhwmY0fVVv40eCxohv,66,46HzS7yz0c9udVwtbHk1sx,64,"['plugg', 'pluggnb', 'rage rap']",634862
Drake,F*****g Fans,3RkNXZvOSMMElmmXztDc94,66,3TVXtAsR1Inumwj472S9r4,96,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",83173873
Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),5jAIouBES8LWMiriuNq170,67,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
Nat King Cole,The Christmas Song (Chestnuts Roasting On An Open Fire) (duet with John Legend),1O9ML3Bv8XvQ3xWUVL0jj7,66,7v4imS0moSyGdXyLgVTIV7,80,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']",2159232
Ice Nine Kills,Hip To Be Scared [Feat. Jacoby Shaddix],1tBghD5Z8rBeN7eHDXLamy,65,52qKfVcIV4GS8A8Vay2xtt,64,['metalcore'],827720
Blueface,Outside (Better Days),26BMsCXJpD7eYtP7ufhApC,65,3Fl1V19tmjt57oBdxXKAjJ,65,"['cali rap', 'rap']",6531378
ZillaKami,Not Worth It,1XLRbmOA8GbWDVQhAt2JQK,64,4G1zP5i0r57g1c1CxrPhfM,66,['dark trap'],474971
BIA,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,67G6iaOw8DZqp1z8STR89R,64,6veh5zbFpm31XsPdjBgPER,68,"['rap latina', 'trap queen']",533865
Los Dos Carnales,Yo Soy Rico,6ueysvoc0nj7piSJXEJGJx,68,25UNJbwGZSQKvz5cPLWlv3,71,"['corrido', 'musica mexicana', 'norteno', 'sierreno']",2711791
Chrome Details Noise,White Noise Low Frequency,0M8XcBsYL0Gm8ewxTPYXzQ,66,3nVd3Up7f9uluILXNuLWis,45,['white noise'],54
KAROL G,BICHOTA,1WvrDdouh6C51In1SdATbq,73,790FomKkXshlbRYZFtlgla,89,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",42731016
Ariana Grande,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",2sQH02O2HBCPJCztBrCWNa,68,66CXWjxzNUsdJxJ2JdwvnR,89,['pop'],95396116
Shawn Mendes,It'll Be Okay,2KnLkZ3z7PO3kgVGHGqDpD,76,7n2wHs1TKAczGzO7Dd2rGr,81,"['canadian pop', 'pop', 'viral pop']",42768019
Liquid Planet Recordings,Rain Meditation,2H2D2WpopERgoEfIkY9ORD,68,6jdXzmcf0crcLQOkn58oLQ,51,['rain'],283
DJ Khaled,GREECE (feat. Drake),3gruCKVuhCsRjs3a3dG8CA,70,0QHgL1lAIqAw0HtD7YldmP,74,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",10814819
Hijos De Barron,Y Si Se Quiere Ir,2qWX4mvuOfCvGgHAV1sWQO,69,32YGQsNtuwyobFFnn8ikpe,55,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",679102
Lunacy,Tumult Weather,0MACB4R2mVmzfoNDJlgGeI,67,1YrzJskaD4814wEI0N3mof,48,['rain'],218
Xiskko,White Noise in der Grotte,2Qh0vgdqdOr0g5C1ysGMzg,66,4UMyTN1UI04MCa5s5HO2sg,45,['white noise'],37
Justin Bieber,Hold On,1nahzW3kfMuwReTka28tH5,73,1uNFoZAHBGtllmzznpCI3s,88,"['canadian pop', 'pop']",74695731
MO3,Broken Love,6YF39hgvXdooA2B3bbgWT6,61,44JEJiBvti7NiEhAfzWstv,57,"['dfw rap', 'memphis hip hop', 'southern hip hop']",777153
Taylor Swift,Eyes Open (Taylor's Version),2NIBaWXdjaTDmytjjwbEfP,67,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
NatuREM,REM Cycle Rain,4iA69uEBQfAItJ9k4DttC0,68,03eX3RX46RbMeY7FA8xF99,60,"['color noise', 'ocean', 'white noise']",785
The Alchemist,6 Five Heartbeats (feat. Vince Staples),5psl7bZImUdYdKfajE2r2v,66,0eVyjRhzZKke2KFYTcDkeu,69,"['alternative hip hop', 'drumless hip hop', 'hip hop', 'instrumental hip hop', 'west coast rap']",575886
Grupo 360,La Purga,6kWuL8LVGdTpFLBAdzlnvl,70,2h9VgLswbVrXfdjW8UVqHC,62,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'sierreno']",1132776
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 19 (Continuous No Gaps)",3ogD7RDBiQ3SccBVO0uq3B,65,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Zuni,Rain Dancing,7bJAQD5AAq9zxQz1nal7tp,68,4im5G9baIDRzJa4xpPdDz6,51,['rain'],304
Remi Wolf,Sexy Villain,27sBcXtgTBSJRdUxei1a7J,64,0NB5HROxc8dDBXpkIi1v3d,61,"['indie pop', 'modern alternative pop']",423244
Pooh Shiesty,See Red,1RklEWBK63aXpI3QEqcQG4,62,5F1aAS1duwlzExnPs3l2Xe,67,"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']",1381665
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 17 (Continuous No Gaps)",6tc4xWCkUrSv2BxRFWQCyL,65,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
ROSÉ,Gone,2dHoVW9AxJVSRebPRyV2aA,71,3eVa5w3URK5duf6eyVDbu9,65,['k-pop'],5145969
Caskets,Drowned in Emotion,5nxcR7W60CU3cvmGX1jBzQ,67,2XIbOWDT5vZPW7jNyzdfcK,59,['metalcore'],130850
Young Stoner Life,Came and Saw (feat. Rowdy Rebel),3GkEnNf2RWmdwkA2FfjQ3g,64,1xr2G8Hlx4QWmT9HaUbmoO,60,['pop rap'],134224
Montana99,I Can't,0Zo8a2oMdEKCBPFszXtxqN,65,4b3DUSYA69Wfn0AmgD0Zaj,52,['sped up'],48208
Brett Eldredge,Feels Like Christmas,4ZUUqe1s7focZ76T7b3x9P,64,0qSX3s5pJnAlSsgsCne8Cz,71,"['contemporary country', 'country', 'country road', 'modern country rock']",1463965
BTS,Permission to Dance,3XYRV7ZSHqIRDG87DKTtry,76,3Nrfpe0tUJi4K4DXYWgMUX,86,"['k-pop', 'k-pop boy group', 'pop']",71547300
DESTIN CONRAD,IN THE AIR,4TLJNON6mZLpfZX3g4Oh8B,65,4jwROPSUkTkohLCRiyjiZZ,57,"['alternative r&b', 'indie r&b']",103885
Adele,Can I Get It,6w8ZPYdnGajyfPddTWdthN,73,4dpARuHxo51G3z768sgnrY,84,"['british soul', 'pop', 'pop soul', 'uk pop']",53177093
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 18 (Continuous No Gaps)",2jd5nzXSmK9gUcaMl1LxGr,65,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Twenty One Pilots,Shy Away,2nG54Y4a3sH9YpfxMolOyi,70,3YQKmKGau1PzlVlkL1iodx,78,"['modern rock', 'pop', 'pov: indie', 'rock']",24109680
Nio Garcia,AM Remix,05bfbizlM5AX6Mf1RRyMho,73,5hdhHgpxyniooUiQVaPxQ0,69,"['reggaeton', 'trap latino', 'urbano latino']",5300009
Tory Lanez,Midnight's Interlude,31zNgkbLt8McmjDrh6XKY9,66,2jku7tDXc6XoB6MO2hFuqg,80,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",6253762
Jessie Murph,Upgrade,72jFoOulGip53D9qZWMvi2,64,2yLzlEFtIS0Q9UkyBZdQA7,71,"['modern country pop', 'singer-songwriter pop']",769552
Los Inquietos Del Norte,El Que Persevera Alcanza,6ICCVEkKZwoTsjOOdqY1g5,66,0pgvlX0BkfmeirXTDiNmya,67,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sierreno']",1539012
Goth Babe,I Wanna Help Your Mind,08ZZ7SILfKcreLtA3K6Gqr,63,7o96HO2zrujyATtVsqGhh3,59,"['indie rock', 'pov: indie']",291372
Pacific Rain,Distant Rain,5yvsWvwVq8bYrltqTi9TxJ,68,1bgpRrszIfYOXgzXcR02jP,48,['rain'],424
Jasiah,Break Shit,46PndWC5iW7JpdmaY2Jswq,63,7502fDxg339jvGV08Jd4R0,57,"['aesthetic rap', 'dark trap', 'ohio hip hop']",379648
mike.,life got crazy,5NXthnJecYXjt7sTEWETTY,64,5G9kmDLg3OeUyj8KVBLzbu,62,"['indie pop rap', 'rhode island rap']",575733
Machine Gun Kelly,DAYWALKER! (feat. CORPSE),2NnJpRXIlx35Vij3bPZO0h,65,6TIYQ3jFPwQSRmorSezPxX,75,"['ohio hip hop', 'pop rap']",5170166
Polo G,Black Hearted,25qk9xa71F1POdI4vj7rbi,65,6AgTAQt8XS6jRWi4sX7w49,80,"['chicago rap', 'rap']",10554297
MO3,Outside (Better Days),5A0DZWivlvlNm1fZZaz5rl,62,44JEJiBvti7NiEhAfzWstv,57,"['dfw rap', 'memphis hip hop', 'southern hip hop']",777153
Taylor Swift,Bye Bye Baby (Taylor’s Version) (From The Vault),4qUijfYU8EoIWiY6oSyrgT,67,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
Dylan Espeseth,Falling Faster,08mpiFeuRWQeJsswcdSTDl,66,7wS3LzIpvpoPcpZKFpFAv0,47,[],19500
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 20 (Continuous No Gaps)",2uZlx5Yy0dy6M8ZkMk6iPR,65,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 21 (Continuous No Gaps)",4ZfYRSrL5tWDZLQbJhABNb,65,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Polo G,Epidemic,1SjBcdzWbs79UTCrH4qXJf,66,6AgTAQt8XS6jRWi4sX7w49,80,"['chicago rap', 'rap']",10554297
Luke Combs,The Great Divide,3q3lSbfT5BnQlIvGwahgAD,64,718COspgdWOnwOFpJHRZHS,81,"['contemporary country', 'country']",9740501
Feid,FRIKI,3No3zHVwKadKDR00kZdmAB,73,2LRoIwlKmHjgvigdNGBHNo,90,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",8875395
Taron Egerton,A Sky Full of Stars,2VeLdiYiILcCOEV0izfzEW,69,5nwjcZ87CGNRiO98nFKdOD,59,['hollywood'],125682
D. Savage,Bet,504JCx3dJov6Fi5083r4Hb,62,6FqXAd1hQl7vVdIQ3hhtgc,59,['plugg'],518304
Taylor Swift,Today Was A Fairytale (Taylor’s Version),2JoJrsEV15OzbijS47lids,67,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
Billie Eilish,Everybody Dies,5jhBwnqzNNrENXnYrAdoCe,70,6qqNVTkY8uBg9cP3Jd7DAH,87,"['art pop', 'pop']",90084481
